Dataset,categorical_indices,Encoding Method,Method,Imbalance Ratio,Archetype Setting,Minority Sample Setting,Use Archetypes,Seed,n_folds,classification_report,Weighted F1 Score
parkinsons,[],ordinal,smote,0.15,None,None,False,5071,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             0   0.789474  0.937500  0.857143  16.000000           0.925159     1  5071
1             1   0.978261  0.918367  0.947368  49.000000           0.925159     1  5071
2      accuracy   0.923077  0.923077  0.923077   0.923077           0.925159     1  5071
3     macro avg   0.883867  0.927934  0.902256  65.000000           0.925159     1  5071
4  weighted avg   0.931790  0.923077  0.925159  65.000000           0.925159     1  5071
0             0   0.647059  0.687500  0.666667  16.000000           0.832461     2  5071
1             1   0.895833  0.877551  0.886598  49.000000           0.832461     2  5071
2      accuracy   0.830769  0.830769  0.830769   0.830769           0.832461     2  5071
3     macro avg   0.771446  0.782526  0.776632  65.000000           0.832461     2  5071
4  weighted avg   0.834597  0.830769  0.832461  65.000000           0.832461     2  5071
0             0   0.615385  0.500000  0.551724  16.000000           0.792625     3  5071
1             1   0.846154  0.897959  0.871287  49.000000           0.792625     3  5071
2      accuracy   0.800000  0.800000  0.800000   0.800000           0.792625     3  5071
3     macro avg   0.730769  0.698980  0.711506  65.000000           0.792625     3  5071
4  weighted avg   0.789349  0.800000  0.792625  65.000000           0.792625     3  5071",0.9251590514748409
parkinsons,[],ordinal,smote,0.2,None,None,False,5071,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             0   0.789474  0.937500  0.857143  16.000000           0.925159     1  5071
1             1   0.978261  0.918367  0.947368  49.000000           0.925159     1  5071
2      accuracy   0.923077  0.923077  0.923077   0.923077           0.925159     1  5071
3     macro avg   0.883867  0.927934  0.902256  65.000000           0.925159     1  5071
4  weighted avg   0.931790  0.923077  0.925159  65.000000           0.925159     1  5071
0             0   0.647059  0.687500  0.666667  16.000000           0.832461     2  5071
1             1   0.895833  0.877551  0.886598  49.000000           0.832461     2  5071
2      accuracy   0.830769  0.830769  0.830769   0.830769           0.832461     2  5071
3     macro avg   0.771446  0.782526  0.776632  65.000000           0.832461     2  5071
4  weighted avg   0.834597  0.830769  0.832461  65.000000           0.832461     2  5071
0             0   0.615385  0.500000  0.551724  16.000000           0.792625     3  5071
1             1   0.846154  0.897959  0.871287  49.000000           0.792625     3  5071
2      accuracy   0.800000  0.800000  0.800000   0.800000           0.792625     3  5071
3     macro avg   0.730769  0.698980  0.711506  65.000000           0.792625     3  5071
4  weighted avg   0.789349  0.800000  0.792625  65.000000           0.792625     3  5071",0.9251590514748409
parkinsons,[],ordinal,smote,0.25,None,None,False,5071,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             0   0.700000  0.875000  0.777778  16.000000           0.881142     1  5071
1             1   0.955556  0.877551  0.914894  49.000000           0.881142     1  5071
2      accuracy   0.876923  0.876923  0.876923   0.876923           0.881142     1  5071
3     macro avg   0.827778  0.876276  0.846336  65.000000           0.881142     1  5071
4  weighted avg   0.892650  0.876923  0.881142  65.000000           0.881142     1  5071
0             0   0.705882  0.750000  0.727273  16.000000           0.862923     2  5071
1             1   0.916667  0.897959  0.907216  49.000000           0.862923     2  5071
2      accuracy   0.861538  0.861538  0.861538   0.861538           0.862923     2  5071
3     macro avg   0.811275  0.823980  0.817245  65.000000           0.862923     2  5071
4  weighted avg   0.864781  0.861538  0.862923  65.000000           0.862923     2  5071
0             0   0.687500  0.687500  0.687500  16.000000           0.846154     3  5071
1             1   0.897959  0.897959  0.897959  49.000000           0.846154     3  5071
2      accuracy   0.846154  0.846154  0.846154   0.846154           0.846154     3  5071
3     macro avg   0.792730  0.792730  0.792730  65.000000           0.846154     3  5071
4  weighted avg   0.846154  0.846154  0.846154  65.000000           0.846154     3  5071",0.8811420258228769
sonar,[],ordinal,adasyn,0.15,None,None,False,8940,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.717391  0.891892  0.795181  37.000000           0.751137     1  8940
1             R   0.833333  0.606061  0.701754  33.000000           0.751137     1  8940
2      accuracy   0.757143  0.757143  0.757143   0.757143           0.751137     1  8940
3     macro avg   0.775362  0.748976  0.748468  70.000000           0.751137     1  8940
4  weighted avg   0.772050  0.757143  0.751137  70.000000           0.751137     1  8940
0             M   0.687500  0.891892  0.776471  37.000000           0.713880     2  8940
1             R   0.809524  0.531250  0.641509  32.000000           0.713880     2  8940
2      accuracy   0.724638  0.724638  0.724638   0.724638           0.713880     2  8940
3     macro avg   0.748512  0.711571  0.708990  69.000000           0.713880     2  8940
4  weighted avg   0.744091  0.724638  0.713880  69.000000           0.713880     2  8940
0             M   0.734694  0.972973  0.837209  37.000000           0.787846     3  8940
1             R   0.950000  0.593750  0.730769  32.000000           0.787846     3  8940
2      accuracy   0.797101  0.797101  0.797101   0.797101           0.787846     3  8940
3     macro avg   0.842347  0.783361  0.783989  69.000000           0.787846     3  8940
4  weighted avg   0.834546  0.797101  0.787846  69.000000           0.787846     3  8940",0.7511368783404293
sonar,[],ordinal,adasyn,0.2,None,None,False,8940,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.717391  0.891892  0.795181  37.000000           0.751137     1  8940
1             R   0.833333  0.606061  0.701754  33.000000           0.751137     1  8940
2      accuracy   0.757143  0.757143  0.757143   0.757143           0.751137     1  8940
3     macro avg   0.775362  0.748976  0.748468  70.000000           0.751137     1  8940
4  weighted avg   0.772050  0.757143  0.751137  70.000000           0.751137     1  8940
0             M   0.687500  0.891892  0.776471  37.000000           0.713880     2  8940
1             R   0.809524  0.531250  0.641509  32.000000           0.713880     2  8940
2      accuracy   0.724638  0.724638  0.724638   0.724638           0.713880     2  8940
3     macro avg   0.748512  0.711571  0.708990  69.000000           0.713880     2  8940
4  weighted avg   0.744091  0.724638  0.713880  69.000000           0.713880     2  8940
0             M   0.734694  0.972973  0.837209  37.000000           0.787846     3  8940
1             R   0.950000  0.593750  0.730769  32.000000           0.787846     3  8940
2      accuracy   0.797101  0.797101  0.797101   0.797101           0.787846     3  8940
3     macro avg   0.842347  0.783361  0.783989  69.000000           0.787846     3  8940
4  weighted avg   0.834546  0.797101  0.787846  69.000000           0.787846     3  8940",0.7511368783404293
sonar,[],ordinal,adasyn,0.25,None,None,False,8940,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.727273  0.864865  0.790123  37.000000            0.75323     1  8940
1             R   0.807692  0.636364  0.711864  33.000000            0.75323     1  8940
2      accuracy   0.757143  0.757143  0.757143   0.757143            0.75323     1  8940
3     macro avg   0.767483  0.750614  0.750994  70.000000            0.75323     1  8940
4  weighted avg   0.765185  0.757143  0.753230  70.000000            0.75323     1  8940
0             M   0.693878  0.918919  0.790698  37.000000            0.72723     2  8940
1             R   0.850000  0.531250  0.653846  32.000000            0.72723     2  8940
2      accuracy   0.739130  0.739130  0.739130   0.739130            0.72723     2  8940
3     macro avg   0.771939  0.725084  0.722272  69.000000            0.72723     2  8940
4  weighted avg   0.766282  0.739130  0.727230  69.000000            0.72723     2  8940
0             M   0.787234  1.000000  0.880952  37.000000            0.85028     3  8940
1             R   1.000000  0.687500  0.814815  32.000000            0.85028     3  8940
2      accuracy   0.855072  0.855072  0.855072   0.855072            0.85028     3  8940
3     macro avg   0.893617  0.843750  0.847884  69.000000            0.85028     3  8940
4  weighted avg   0.885908  0.855072  0.850280  69.000000            0.85028     3  8940",0.753229904642334
sonar,[],ordinal,adasyn,0.15,None,None,False,2162,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.649123  1.000000  0.787234  37.000000           0.682569     1  2162
1             R   1.000000  0.393939  0.565217  33.000000           0.682569     1  2162
2      accuracy   0.714286  0.714286  0.714286   0.714286           0.682569     1  2162
3     macro avg   0.824561  0.696970  0.676226  70.000000           0.682569     1  2162
4  weighted avg   0.814536  0.714286  0.682569  70.000000           0.682569     1  2162
0             M   0.750000  0.891892  0.814815  37.000000           0.778654     2  2162
1             R   0.840000  0.656250  0.736842  32.000000           0.778654     2  2162
2      accuracy   0.782609  0.782609  0.782609   0.782609           0.778654     2  2162
3     macro avg   0.795000  0.774071  0.775828  69.000000           0.778654     2  2162
4  weighted avg   0.791739  0.782609  0.778654  69.000000           0.778654     2  2162
0             M   0.717949  0.756757  0.736842  37.000000           0.709284     3  2162
1             R   0.700000  0.656250  0.677419  32.000000           0.709284     3  2162
2      accuracy   0.710145  0.710145  0.710145   0.710145           0.709284     3  2162
3     macro avg   0.708974  0.706503  0.707131  69.000000           0.709284     3  2162
4  weighted avg   0.709625  0.710145  0.709284  69.000000           0.709284     3  2162",0.6825690498215938
sonar,[],ordinal,adasyn,0.2,None,None,False,2162,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.649123  1.000000  0.787234  37.000000           0.682569     1  2162
1             R   1.000000  0.393939  0.565217  33.000000           0.682569     1  2162
2      accuracy   0.714286  0.714286  0.714286   0.714286           0.682569     1  2162
3     macro avg   0.824561  0.696970  0.676226  70.000000           0.682569     1  2162
4  weighted avg   0.814536  0.714286  0.682569  70.000000           0.682569     1  2162
0             M   0.750000  0.891892  0.814815  37.000000           0.778654     2  2162
1             R   0.840000  0.656250  0.736842  32.000000           0.778654     2  2162
2      accuracy   0.782609  0.782609  0.782609   0.782609           0.778654     2  2162
3     macro avg   0.795000  0.774071  0.775828  69.000000           0.778654     2  2162
4  weighted avg   0.791739  0.782609  0.778654  69.000000           0.778654     2  2162
0             M   0.717949  0.756757  0.736842  37.000000           0.709284     3  2162
1             R   0.700000  0.656250  0.677419  32.000000           0.709284     3  2162
2      accuracy   0.710145  0.710145  0.710145   0.710145           0.709284     3  2162
3     macro avg   0.708974  0.706503  0.707131  69.000000           0.709284     3  2162
4  weighted avg   0.709625  0.710145  0.709284  69.000000           0.709284     3  2162",0.6825690498215938
sonar,[],ordinal,adasyn,0.25,None,None,False,2162,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.725490  1.000000  0.840909  37.000000           0.788986     1  2162
1             R   1.000000  0.575758  0.730769  33.000000           0.788986     1  2162
2      accuracy   0.800000  0.800000  0.800000   0.800000           0.788986     1  2162
3     macro avg   0.862745  0.787879  0.785839  70.000000           0.788986     1  2162
4  weighted avg   0.854902  0.800000  0.788986  70.000000           0.788986     1  2162
0             M   0.750000  0.891892  0.814815  37.000000           0.778654     2  2162
1             R   0.840000  0.656250  0.736842  32.000000           0.778654     2  2162
2      accuracy   0.782609  0.782609  0.782609   0.782609           0.778654     2  2162
3     macro avg   0.795000  0.774071  0.775828  69.000000           0.778654     2  2162
4  weighted avg   0.791739  0.782609  0.778654  69.000000           0.778654     2  2162
0             M   0.695652  0.864865  0.771084  37.000000           0.717037     3  2162
1             R   0.782609  0.562500  0.654545  32.000000           0.717037     3  2162
2      accuracy   0.724638  0.724638  0.724638   0.724638           0.717037     3  2162
3     macro avg   0.739130  0.713682  0.712815  69.000000           0.717037     3  2162
4  weighted avg   0.735980  0.724638  0.717037  69.000000           0.717037     3  2162",0.7889860139860139
sonar,[],ordinal,adasyn,0.15,None,None,False,1582,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.673077  0.945946  0.786517  37.000000           0.711529     1  1582
1             R   0.888889  0.484848  0.627451  33.000000           0.711529     1  1582
2      accuracy   0.728571  0.728571  0.728571   0.728571           0.711529     1  1582
3     macro avg   0.780983  0.715397  0.706984  70.000000           0.711529     1  1582
4  weighted avg   0.774817  0.728571  0.711529  70.000000           0.711529     1  1582
0             M   0.672727  1.000000  0.804348  37.000000           0.713611     2  1582
1             R   1.000000  0.437500  0.608696  32.000000           0.713611     2  1582
2      accuracy   0.739130  0.739130  0.739130   0.739130           0.713611     2  1582
3     macro avg   0.836364  0.718750  0.706522  69.000000           0.713611     2  1582
4  weighted avg   0.824506  0.739130  0.713611  69.000000           0.713611     2  1582
0             M   0.692308  0.972973  0.808989  37.000000           0.736675     3  1582
1             R   0.941176  0.500000  0.653061  32.000000           0.736675     3  1582
2      accuracy   0.753623  0.753623  0.753623   0.753623           0.736675     3  1582
3     macro avg   0.816742  0.736486  0.731025  69.000000           0.736675     3  1582
4  weighted avg   0.807725  0.753623  0.736675  69.000000           0.736675     3  1582",0.7115286564063829
sonar,[],ordinal,adasyn,0.2,None,None,False,1582,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.673077  0.945946  0.786517  37.000000           0.711529     1  1582
1             R   0.888889  0.484848  0.627451  33.000000           0.711529     1  1582
2      accuracy   0.728571  0.728571  0.728571   0.728571           0.711529     1  1582
3     macro avg   0.780983  0.715397  0.706984  70.000000           0.711529     1  1582
4  weighted avg   0.774817  0.728571  0.711529  70.000000           0.711529     1  1582
0             M   0.672727  1.000000  0.804348  37.000000           0.713611     2  1582
1             R   1.000000  0.437500  0.608696  32.000000           0.713611     2  1582
2      accuracy   0.739130  0.739130  0.739130   0.739130           0.713611     2  1582
3     macro avg   0.836364  0.718750  0.706522  69.000000           0.713611     2  1582
4  weighted avg   0.824506  0.739130  0.713611  69.000000           0.713611     2  1582
0             M   0.692308  0.972973  0.808989  37.000000           0.736675     3  1582
1             R   0.941176  0.500000  0.653061  32.000000           0.736675     3  1582
2      accuracy   0.753623  0.753623  0.753623   0.753623           0.736675     3  1582
3     macro avg   0.816742  0.736486  0.731025  69.000000           0.736675     3  1582
4  weighted avg   0.807725  0.753623  0.736675  69.000000           0.736675     3  1582",0.7115286564063829
sonar,[],ordinal,adasyn,0.25,None,None,False,1582,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.673469  0.891892  0.767442  37.000000           0.702473     1  1582
1             R   0.809524  0.515152  0.629630  33.000000           0.702473     1  1582
2      accuracy   0.714286  0.714286  0.714286   0.714286           0.702473     1  1582
3     macro avg   0.741497  0.703522  0.698536  70.000000           0.702473     1  1582
4  weighted avg   0.737609  0.714286  0.702473  70.000000           0.702473     1  1582
0             M   0.705882  0.972973  0.818182  37.000000           0.754097     2  1582
1             R   0.944444  0.531250  0.680000  32.000000           0.754097     2  1582
2      accuracy   0.768116  0.768116  0.768116   0.768116           0.754097     2  1582
3     macro avg   0.825163  0.752111  0.749091  69.000000           0.754097     2  1582
4  weighted avg   0.816520  0.768116  0.754097  69.000000           0.754097     2  1582
0             M   0.714286  0.945946  0.813953  37.000000           0.757538     3  1582
1             R   0.900000  0.562500  0.692308  32.000000           0.757538     3  1582
2      accuracy   0.768116  0.768116  0.768116   0.768116           0.757538     3  1582
3     macro avg   0.807143  0.754223  0.753131  69.000000           0.757538     3  1582
4  weighted avg   0.800414  0.768116  0.757538  69.000000           0.757538     3  1582",0.7024732373569583
sonar,[],ordinal,adasyn,0.15,None,None,False,5081,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.723404  0.918919  0.809524  37.000000           0.764626     1  5081
1             R   0.869565  0.606061  0.714286  33.000000           0.764626     1  5081
2      accuracy   0.771429  0.771429  0.771429   0.771429           0.764626     1  5081
3     macro avg   0.796485  0.762490  0.761905  70.000000           0.764626     1  5081
4  weighted avg   0.792309  0.771429  0.764626  70.000000           0.764626     1  5081
0             M   0.660714  1.000000  0.795699  37.000000           0.694634     2  5081
1             R   1.000000  0.406250  0.577778  32.000000           0.694634     2  5081
2      accuracy   0.724638  0.724638  0.724638   0.724638           0.694634     2  5081
3     macro avg   0.830357  0.703125  0.686738  69.000000           0.694634     2  5081
4  weighted avg   0.818064  0.724638  0.694634  69.000000           0.694634     2  5081
0             M   0.666667  0.864865  0.752941  37.000000           0.683762     3  5081
1             R   0.761905  0.500000  0.603774  32.000000           0.683762     3  5081
2      accuracy   0.695652  0.695652  0.695652   0.695652           0.683762     3  5081
3     macro avg   0.714286  0.682432  0.678357  69.000000           0.683762     3  5081
4  weighted avg   0.710835  0.695652  0.683762  69.000000           0.683762     3  5081",0.7646258503401361
sonar,[],ordinal,adasyn,0.2,None,None,False,5081,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.723404  0.918919  0.809524  37.000000           0.764626     1  5081
1             R   0.869565  0.606061  0.714286  33.000000           0.764626     1  5081
2      accuracy   0.771429  0.771429  0.771429   0.771429           0.764626     1  5081
3     macro avg   0.796485  0.762490  0.761905  70.000000           0.764626     1  5081
4  weighted avg   0.792309  0.771429  0.764626  70.000000           0.764626     1  5081
0             M   0.660714  1.000000  0.795699  37.000000           0.694634     2  5081
1             R   1.000000  0.406250  0.577778  32.000000           0.694634     2  5081
2      accuracy   0.724638  0.724638  0.724638   0.724638           0.694634     2  5081
3     macro avg   0.830357  0.703125  0.686738  69.000000           0.694634     2  5081
4  weighted avg   0.818064  0.724638  0.694634  69.000000           0.694634     2  5081
0             M   0.666667  0.864865  0.752941  37.000000           0.683762     3  5081
1             R   0.761905  0.500000  0.603774  32.000000           0.683762     3  5081
2      accuracy   0.695652  0.695652  0.695652   0.695652           0.683762     3  5081
3     macro avg   0.714286  0.682432  0.678357  69.000000           0.683762     3  5081
4  weighted avg   0.710835  0.695652  0.683762  69.000000           0.683762     3  5081",0.7646258503401361
sonar,[],ordinal,adasyn,0.25,None,None,False,5081,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.837838  0.837838  0.837838  37.000000           0.828571     1  5081
1             R   0.818182  0.818182  0.818182  33.000000           0.828571     1  5081
2      accuracy   0.828571  0.828571  0.828571   0.828571           0.828571     1  5081
3     macro avg   0.828010  0.828010  0.828010  70.000000           0.828571     1  5081
4  weighted avg   0.828571  0.828571  0.828571  70.000000           0.828571     1  5081
0             M   0.654545  0.972973  0.782609  37.000000           0.681790     2  5081
1             R   0.928571  0.406250  0.565217  32.000000           0.681790     2  5081
2      accuracy   0.710145  0.710145  0.710145   0.710145           0.681790     2  5081
3     macro avg   0.791558  0.689611  0.673913  69.000000           0.681790     2  5081
4  weighted avg   0.781630  0.710145  0.681790  69.000000           0.681790     2  5081
0             M   0.772727  0.918919  0.839506  37.000000           0.808166     3  5081
1             R   0.880000  0.687500  0.771930  32.000000           0.808166     3  5081
2      accuracy   0.811594  0.811594  0.811594   0.811594           0.808166     3  5081
3     macro avg   0.826364  0.803209  0.805718  69.000000           0.808166     3  5081
4  weighted avg   0.822477  0.811594  0.808166  69.000000           0.808166     3  5081",0.8285714285714286
sonar,[],ordinal,adasyn,0.15,None,None,False,9412,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.702128  0.891892  0.785714  37.000000           0.735204     1  9412
1             R   0.826087  0.575758  0.678571  33.000000           0.735204     1  9412
2      accuracy   0.742857  0.742857  0.742857   0.742857           0.735204     1  9412
3     macro avg   0.764107  0.733825  0.732143  70.000000           0.735204     1  9412
4  weighted avg   0.760566  0.742857  0.735204  70.000000           0.735204     1  9412
0             M   0.686275  0.945946  0.795455  37.000000           0.723360     2  9412
1             R   0.888889  0.500000  0.640000  32.000000           0.723360     2  9412
2      accuracy   0.739130  0.739130  0.739130   0.739130           0.723360     2  9412
3     macro avg   0.787582  0.722973  0.717727  69.000000           0.723360     2  9412
4  weighted avg   0.780241  0.739130  0.723360  69.000000           0.723360     2  9412
0             M   0.729167  0.945946  0.823529  37.000000           0.774116     3  9412
1             R   0.904762  0.593750  0.716981  32.000000           0.774116     3  9412
2      accuracy   0.782609  0.782609  0.782609   0.782609           0.774116     3  9412
3     macro avg   0.816964  0.769848  0.770255  69.000000           0.774116     3  9412
4  weighted avg   0.810602  0.782609  0.774116  69.000000           0.774116     3  9412",0.7352040816326529
sonar,[],ordinal,adasyn,0.2,None,None,False,9412,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.702128  0.891892  0.785714  37.000000           0.735204     1  9412
1             R   0.826087  0.575758  0.678571  33.000000           0.735204     1  9412
2      accuracy   0.742857  0.742857  0.742857   0.742857           0.735204     1  9412
3     macro avg   0.764107  0.733825  0.732143  70.000000           0.735204     1  9412
4  weighted avg   0.760566  0.742857  0.735204  70.000000           0.735204     1  9412
0             M   0.686275  0.945946  0.795455  37.000000           0.723360     2  9412
1             R   0.888889  0.500000  0.640000  32.000000           0.723360     2  9412
2      accuracy   0.739130  0.739130  0.739130   0.739130           0.723360     2  9412
3     macro avg   0.787582  0.722973  0.717727  69.000000           0.723360     2  9412
4  weighted avg   0.780241  0.739130  0.723360  69.000000           0.723360     2  9412
0             M   0.729167  0.945946  0.823529  37.000000           0.774116     3  9412
1             R   0.904762  0.593750  0.716981  32.000000           0.774116     3  9412
2      accuracy   0.782609  0.782609  0.782609   0.782609           0.774116     3  9412
3     macro avg   0.816964  0.769848  0.770255  69.000000           0.774116     3  9412
4  weighted avg   0.810602  0.782609  0.774116  69.000000           0.774116     3  9412",0.7352040816326529
sonar,[],ordinal,adasyn,0.25,None,None,False,9412,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.780488  0.864865  0.820513  37.000000           0.798677     1  9412
1             R   0.827586  0.727273  0.774194  33.000000           0.798677     1  9412
2      accuracy   0.800000  0.800000  0.800000   0.800000           0.798677     1  9412
3     macro avg   0.804037  0.796069  0.797353  70.000000           0.798677     1  9412
4  weighted avg   0.802691  0.800000  0.798677  70.000000           0.798677     1  9412
0             M   0.790698  0.918919  0.850000  37.000000           0.823613     2  9412
1             R   0.884615  0.718750  0.793103  32.000000           0.823613     2  9412
2      accuracy   0.826087  0.826087  0.826087   0.826087           0.823613     2  9412
3     macro avg   0.837657  0.818834  0.821552  69.000000           0.823613     2  9412
4  weighted avg   0.834254  0.826087  0.823613  69.000000           0.823613     2  9412
0             M   0.708333  0.918919  0.800000  37.000000           0.743998     3  9412
1             R   0.857143  0.562500  0.679245  32.000000           0.743998     3  9412
2      accuracy   0.753623  0.753623  0.753623   0.753623           0.743998     3  9412
3     macro avg   0.782738  0.740709  0.739623  69.000000           0.743998     3  9412
4  weighted avg   0.777346  0.753623  0.743998  69.000000           0.743998     3  9412",0.7986765922249793
sonar,[],ordinal,adasyn,0.15,None,None,False,9730,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.681818  0.810811  0.740741  37.000000           0.695166     1  9730
1             R   0.730769  0.575758  0.644068  33.000000           0.695166     1  9730
2      accuracy   0.700000  0.700000  0.700000   0.700000           0.695166     1  9730
3     macro avg   0.706294  0.693284  0.692404  70.000000           0.695166     1  9730
4  weighted avg   0.704895  0.700000  0.695166  70.000000           0.695166     1  9730
0             M   0.714286  0.945946  0.813953  37.000000           0.757538     2  9730
1             R   0.900000  0.562500  0.692308  32.000000           0.757538     2  9730
2      accuracy   0.768116  0.768116  0.768116   0.768116           0.757538     2  9730
3     macro avg   0.807143  0.754223  0.753131  69.000000           0.757538     2  9730
4  weighted avg   0.800414  0.768116  0.757538  69.000000           0.757538     2  9730
0             M   0.654545  0.972973  0.782609  37.000000           0.681790     3  9730
1             R   0.928571  0.406250  0.565217  32.000000           0.681790     3  9730
2      accuracy   0.710145  0.710145  0.710145   0.710145           0.681790     3  9730
3     macro avg   0.791558  0.689611  0.673913  69.000000           0.681790     3  9730
4  weighted avg   0.781630  0.710145  0.681790  69.000000           0.681790     3  9730",0.6951663527934714
sonar,[],ordinal,adasyn,0.2,None,None,False,9730,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.681818  0.810811  0.740741  37.000000           0.695166     1  9730
1             R   0.730769  0.575758  0.644068  33.000000           0.695166     1  9730
2      accuracy   0.700000  0.700000  0.700000   0.700000           0.695166     1  9730
3     macro avg   0.706294  0.693284  0.692404  70.000000           0.695166     1  9730
4  weighted avg   0.704895  0.700000  0.695166  70.000000           0.695166     1  9730
0             M   0.714286  0.945946  0.813953  37.000000           0.757538     2  9730
1             R   0.900000  0.562500  0.692308  32.000000           0.757538     2  9730
2      accuracy   0.768116  0.768116  0.768116   0.768116           0.757538     2  9730
3     macro avg   0.807143  0.754223  0.753131  69.000000           0.757538     2  9730
4  weighted avg   0.800414  0.768116  0.757538  69.000000           0.757538     2  9730
0             M   0.654545  0.972973  0.782609  37.000000           0.681790     3  9730
1             R   0.928571  0.406250  0.565217  32.000000           0.681790     3  9730
2      accuracy   0.710145  0.710145  0.710145   0.710145           0.681790     3  9730
3     macro avg   0.791558  0.689611  0.673913  69.000000           0.681790     3  9730
4  weighted avg   0.781630  0.710145  0.681790  69.000000           0.681790     3  9730",0.6951663527934714
sonar,[],ordinal,adasyn,0.25,None,None,False,9730,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.720930  0.837838  0.775000  37.000000           0.739643     1  9730
1             R   0.777778  0.636364  0.700000  33.000000           0.739643     1  9730
2      accuracy   0.742857  0.742857  0.742857   0.742857           0.739643     1  9730
3     macro avg   0.749354  0.737101  0.737500  70.000000           0.739643     1  9730
4  weighted avg   0.747730  0.742857  0.739643  70.000000           0.739643     1  9730
0             M   0.714286  0.945946  0.813953  37.000000           0.757538     2  9730
1             R   0.900000  0.562500  0.692308  32.000000           0.757538     2  9730
2      accuracy   0.768116  0.768116  0.768116   0.768116           0.757538     2  9730
3     macro avg   0.807143  0.754223  0.753131  69.000000           0.757538     2  9730
4  weighted avg   0.800414  0.768116  0.757538  69.000000           0.757538     2  9730
0             M   0.680851  0.864865  0.761905  37.000000           0.700560     3  9730
1             R   0.772727  0.531250  0.629630  32.000000           0.700560     3  9730
2      accuracy   0.710145  0.710145  0.710145   0.710145           0.700560     3  9730
3     macro avg   0.726789  0.698057  0.695767  69.000000           0.700560     3  9730
4  weighted avg   0.723460  0.710145  0.700560  69.000000           0.700560     3  9730",0.7396428571428572
sonar,[],ordinal,adasyn,0.15,None,None,False,6936,3,"          class  precision    recall  f1-score    support  Weighted F1 Score  fold  seed
0             M   0.708333  0.918919  0.800000  37.000000           0.748571     1  6936
1             R   0.863636  0.575758  0.690909  33.000000           0.748571     1  6936
2      accuracy   0.757143  0.757143  0.757143   0.757143           0.748571     1  6936
3     macro avg   0.785985  0.747338  0.745455  70.000000           0.748571     1  6936
4  weighted avg   0.781548  0.757143  0.748571  70.000000           0.748571     1  6936
0             M   0.687500  0.891892  0.776471  37.000000           0.713880     2  6936
1             R   0.809524  0.531250  0.641509  32.000000           0.713880     2  6936
2      accuracy   0.724638  0.724638  0.724638   0.724638           0.713880     2  6936
3     macro avg   0.748512  0.711571  0.708990  69.000000           0.713880     2  6936
4  weighted avg   0.744091  0.724638  0.713880  69.000000           0.713880     2  6936
0             M   0.653846  0.918919  0.764045  37.000000           0.674716     3  6936
1             R   0.823529  0.437500  0.571429  32.000000           0.674716     3  6936
2      accuracy   0.695652  0.695652  0.695652   0.695652           0.674716     3  6936
3     macro avg   0.738688  0.678209  0.667737  69.000000           0.674716     3  6936
4  weighted avg   0.732540  0.695652  0.674716  69.000000           0.674716     3  6936",0.7485714285714287
